timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-05-14T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,6.900000000000001e-4,6.900000000000001e-4
2016-05-15T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,5.16e-4,5.16e-4
2016-05-16T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.51e-4,4.51e-4
2016-05-17T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.54e-4,4.54e-4
2016-05-18T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.4300000000000003e-4,4.4300000000000003e-4
2016-05-19T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.27e-4,4.27e-4
2016-05-20T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.24e-4,4.24e-4
2016-05-21T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4.2e-4,4.2e-4
2016-05-22T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,4e-4,4e-4
2016-05-23T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.54e-4,3.54e-4
2016-05-24T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.73e-4,3.73e-4
2016-05-25T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.1800000000000003e-4,3.1800000000000003e-4
2016-05-26T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.2500000000000004e-4,3.2500000000000004e-4
2016-05-27T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.42e-4,3.42e-4
2016-05-28T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,3.5e-4,3.5e-4
2016-05-29T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,0.002588,0.002588
2016-05-30T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,0.007045999999999999,0.007045999999999999
2016-05-31T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,0.0029600000000000004,0.0029600000000000004
2016-06-01T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,0.001285,0.001285
2016-06-02T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,9.739999999999999e-4,9.739999999999999e-4
2016-06-03T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,9.339999999999999e-4,9.339999999999999e-4
2016-06-04T12:00:00Z,XBTUSD,2000-01-02T00:00:00Z,7.88e-4,7.88e-4
2016-06-04T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.496666666666667e-4,7.490000000000001e-4
2016-06-05T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.4233333333333333e-4,7.27e-4
2016-06-05T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.3733333333333332e-4,7.12e-4
2016-06-05T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.3433333333333336e-4,7.030000000000001e-4
2016-06-06T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.2899999999999998e-4,6.869999999999999e-4
2016-06-06T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.403333333333333e-4,7.21e-4
2016-06-06T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.466666666666666e-4,7.399999999999999e-4
2016-06-07T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.0366666666666667e-4,6.11e-4
2016-06-07T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.1133333333333334e-4,6.34e-4
2016-06-07T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.0366666666666667e-4,6.11e-4
2016-06-08T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.8766666666666666e-4,5.629999999999999e-4
2016-06-08T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7066666666666665e-4,5.12e-4
2016-06-08T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7166666666666665e-4,5.149999999999999e-4
2016-06-09T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.6166666666666665e-4,4.8499999999999997e-4
2016-06-09T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.8366666666666664e-4,5.51e-4
2016-06-09T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7e-4,5.1e-4
2016-06-10T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.45e-4,4.35e-4
2016-06-10T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.4199999999999998e-4,4.2599999999999995e-4
2016-06-10T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.6900000000000002e-4,5.070000000000001e-4
2016-06-11T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,4.423333333333333e-4,0.001327
2016-06-11T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.6366666666666667e-4,4.91e-4
2016-06-11T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7833333333333332e-4,5.35e-4
2016-06-12T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.68e-4,5.04e-4
2016-06-12T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.47e-4,0.0016409999999999999
2016-06-12T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.004297,0.012891
2016-06-13T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.008046999999999999,0.024140999999999996
2016-06-13T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.01125,0.03375
2016-06-13T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.007787,0.023361
2016-06-14T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.01125,0.03375
2016-06-14T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.008049,0.024147000000000002
2016-06-14T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.004299,0.012896999999999999
2016-06-15T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.49e-4,0.001647
2016-06-15T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001374,0.004122
2016-06-15T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001041,0.003123
2016-06-16T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.04e-4,0.002112
2016-06-16T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.004454,0.013361999999999999
2016-06-16T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.008204,0.024612
2016-06-17T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.009534,0.028602000000000002
2016-06-17T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.01125,0.03375
2016-06-17T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0075,0.0225
2016-06-18T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00713,0.02139
2016-06-18T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00606,0.01818
2016-06-18T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00284,0.00852
2016-06-19T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0013,0.0039
2016-06-19T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.17e-4,-3.5099999999999997e-4
2016-06-19T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.003354,0.010062000000000001
2016-06-20T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00177,0.0053100000000000005
2016-06-20T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001834,0.005502
2016-06-20T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00207,0.006209999999999999
2016-06-21T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.37e-4,-0.001011
2016-06-21T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001974,-0.005922
2016-06-21T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,4.88e-4,0.001464
2016-06-22T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-6.81e-4,-0.0020429999999999997
2016-06-22T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.003069,0.009207
2016-06-22T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.002513,0.0075390000000000006
2016-06-23T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001237,-0.003711
2016-06-23T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001946,0.005838
2016-06-23T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0051919999999999996,0.015576
2016-06-24T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001442,0.004326
2016-06-24T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002308,-0.0069240000000000005
2016-06-24T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.63e-4,-0.0022890000000000002
2016-06-25T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.99999999999994e-6,-5.999999999999821e-6
2016-06-25T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001289,0.0038669999999999998
2016-06-25T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.002666,0.007998
2016-06-26T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001083,0.003249
2016-06-26T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.61e-4,7.830000000000001e-4
2016-06-26T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-9.299999999999998e-5,-2.7899999999999995e-4
2016-06-27T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-4.299999999999996e-5,-1.2899999999999988e-4
2016-06-27T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.87e-4,8.61e-4
2016-06-27T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001166,0.003498
2016-06-28T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,4.4799999999999994e-4,0.0013439999999999997
2016-06-28T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.2e-4,6.6e-4
2016-06-28T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.11e-4,6.33e-4
2016-06-29T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.02e-4,6.06e-4
2016-06-29T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.0499999999999995e-4,-3.1499999999999985e-4
2016-06-29T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.91e-4,5.73e-4
2016-06-30T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001416,0.004248
2016-06-30T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.002604,0.0078119999999999995
2016-06-30T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001988,0.0059640000000000006
2016-07-01T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.00309,0.00927
2016-07-01T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.003111,0.009333000000000001
2016-07-01T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.17e-4,6.51e-4
2016-07-02T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.05e-4,6.15e-4
2016-07-02T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.650000000000001e-4,0.002295
2016-07-02T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001705,0.005115
2016-07-03T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001394,0.004182
2016-07-03T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,6.230000000000001e-4,0.0018690000000000002
2016-07-03T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.07e-4,6.21e-4
2016-07-04T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.04e-4,6.12e-4
2016-07-04T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.3900000000000002e-4,-4.1700000000000005e-4
2016-07-04T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-9.199999999999996e-5,-2.759999999999999e-4
2016-07-05T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.08e-4,6.24e-4
2016-07-05T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.00132,-0.00396
2016-07-05T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.22e-4,-0.002166
2016-07-06T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001257,-0.003771
2016-07-06T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001004,-0.003012
2016-07-06T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.93e-4,0.001779
2016-07-07T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001098,0.003294
2016-07-07T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001506,0.0045179999999999994
2016-07-07T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.56e-4,4.68e-4
2016-07-08T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001269,-0.0038069999999999996
2016-07-08T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002353,-0.007059
2016-07-08T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001726,-0.005178
2016-07-09T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-8.64e-4,-0.0025919999999999997
2016-07-09T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001431,-0.004293
2016-07-09T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001237,-0.003711
2016-07-10T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-6.219999999999999e-4,-0.0018659999999999998
2016-07-10T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.5299999999999997e-4,-7.589999999999999e-4
2016-07-10T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.539999999999999e-4,-0.0022619999999999997
2016-07-11T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,9.6e-5,2.88e-4
2016-07-11T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.35e-4,4.05e-4
2016-07-11T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.759999999999999e-4,-0.0017279999999999997
2016-07-12T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.86e-4,-0.002358
2016-07-12T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.4700000000000004e-4,-7.410000000000001e-4
2016-07-12T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.26e-4,3.7799999999999997e-4
2016-07-13T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.36e-4,4.08e-4
2016-07-13T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.719999999999999e-4,0.0023159999999999995
2016-07-13T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.39e-4,4.1699999999999994e-4
2016-07-14T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.3000000000000002e-4,3.9000000000000005e-4
2016-07-14T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-6.999999999999999e-4,-0.0020999999999999994
2016-07-14T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.54e-4,-0.001662
2016-07-15T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.4999999999999985e-5,4.4999999999999955e-5
2016-07-15T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.21e-4,3.63e-4
2016-07-15T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.25e-4,3.75e-4
2016-07-16T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-8.029999999999999e-4,-0.0024089999999999997
2016-07-16T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.729999999999999e-4,-0.0017189999999999998
2016-07-16T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.22e-4,3.66e-4
2016-07-17T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001387,-0.004161
2016-07-17T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.0016020000000000001,-0.004806
2016-07-17T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.6799999999999996e-4,5.039999999999999e-4
2016-07-18T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,8.190000000000001e-4,0.002457
2016-07-18T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001208,0.0036240000000000005
2016-07-18T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001257,0.003771
2016-07-19T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0014559999999999998,0.0043679999999999995
2016-07-19T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,3.7699999999999995e-4,0.0011309999999999998
2016-07-19T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.29e-4,3.87e-4
2016-07-20T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7599999999999994e-4,5.279999999999998e-4
2016-07-20T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.27e-4,3.81e-4
2016-07-20T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,8.53e-4,0.002559
2016-07-21T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.21e-4,3.63e-4
2016-07-21T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.430000000000001e-4,-0.0016290000000000002
2016-07-21T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.31e-4,3.93e-4
2016-07-22T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.6900000000000003e-4,8.070000000000001e-4
2016-07-22T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.28e-4,3.84e-4
2016-07-22T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.26e-4,3.7799999999999997e-4
2016-07-23T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.76e-4,-8.28e-4
2016-07-23T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.9400000000000004e-4,-0.001182
2016-07-23T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,6.820000000000001e-4,0.002046
2016-07-24T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.369999999999999e-4,0.0016109999999999998
2016-07-24T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.16e-4,3.48e-4
2016-07-24T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.22e-4,3.66e-4
2016-07-25T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.22e-4,3.66e-4
2016-07-25T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.23e-4,3.69e-4
2016-07-25T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-4.940000000000001e-4,-0.0014820000000000002
2016-07-26T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-4.6599999999999994e-4,-0.001398
2016-07-26T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,3.200000000000002e-5,9.600000000000006e-5
2016-07-26T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.18e-4,3.54e-4
2016-07-27T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.12e-4,3.36e-4
2016-07-27T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.9000000000000025e-5,-1.7700000000000007e-4
2016-07-27T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.070000000000001e-4,-0.0015210000000000002
2016-07-28T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.2e-5,1.56e-4
2016-07-28T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,9.31e-4,0.002793
2016-07-28T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001155,0.003465
2016-07-29T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,8.1e-5,2.43e-4
2016-07-29T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-5.65e-4,-0.001695
2016-07-29T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.9999999999999998e-5,5.9999999999999995e-5
2016-07-30T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,8.3e-5,2.49e-4
2016-07-30T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,8.2e-5,2.46e-4
2016-07-30T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,5.099999999999999e-5,1.5299999999999998e-4
2016-07-31T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.05e-4,-6.15e-4
2016-07-31T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.1499999999999996e-4,-9.449999999999999e-4
2016-07-31T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001254,-0.0037619999999999997
2016-08-01T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.3499999999999997e-4,-7.049999999999999e-4
2016-08-01T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001021,-0.0030629999999999998
2016-08-01T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.0011459999999999999,-0.0034379999999999997
2016-08-02T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001155,-0.003465
2016-08-02T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001121,-0.003363
2016-08-02T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.00064900000000000005,-0.0019470000000000002
2016-08-03T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.003071,-0.009212999999999999
2016-08-03T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.006821,-0.020463
2016-08-03T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.006473,-0.019419
2016-08-04T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.0058130000000000005,-0.017439000000000003
2016-08-04T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002411,-0.007233
2016-08-04T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002101,-0.006303
2016-08-05T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.004203,-0.012609
2016-08-05T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.0016549999999999998,-0.004964999999999999
2016-08-05T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001555,-0.004665
2016-08-06T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002718,-0.008154
2016-08-06T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002256,-0.006768000000000001
2016-08-06T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.003371,-0.010113
2016-08-07T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,3.79e-4,0.001137
2016-08-07T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.5699999999999996e-4,-7.709999999999999e-4
2016-08-07T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-9.400000000000001e-4,-0.0028200000000000005
2016-08-08T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-9.139999999999999e-4,-0.0027419999999999996
2016-08-08T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.79e-4,-0.0023369999999999997
2016-08-08T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.3899999999999995e-4,7.169999999999999e-4
2016-08-09T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,3.700000000000003e-5,1.110000000000001e-4
2016-08-09T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.8599999999999995e-4,-0.0011579999999999997
2016-08-09T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.8e-5,2.34e-4
2016-08-10T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.359999999999999e-4,0.002208
2016-08-10T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.7299999999999998e-4,5.189999999999999e-4
2016-08-10T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,9.38e-4,0.002814
2016-08-11T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,6.44e-4,0.0019320000000000001
2016-08-11T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-9.56e-4,-0.002868
2016-08-11T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.8e-5,2.34e-4
2016-08-12T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.8e-5,2.34e-4
2016-08-12T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.8e-5,2.34e-4
2016-08-12T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.8999999999999994e-4,-0.0011699999999999998
2016-08-13T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.89e-4,-0.001167
2016-08-13T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,2.96e-4,8.879999999999999e-4
2016-08-13T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-8.7e-5,-2.61e-4
2016-08-14T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.6699999999999994e-4,-5.009999999999998e-4
2016-08-14T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.88e-4,-5.639999999999999e-4
2016-08-14T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.6e-4,-7.799999999999999e-4
2016-08-15T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.001202,-0.003606
2016-08-15T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.0019190000000000001,-0.005757
2016-08-15T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-0.002166,-0.006498
2016-08-16T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-6.63e-4,-0.001989
2016-08-16T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-3.25e-4,-9.75e-4
2016-08-16T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.2800000000000002e-4,-3.8400000000000006e-4
2016-08-17T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.2600000000000003e-4,-3.780000000000001e-4
2016-08-17T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-7.53e-4,-0.0022589999999999997
2016-08-17T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-6.24e-4,-0.001872
2016-08-18T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.72e-4,-5.16e-4
2016-08-18T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.570000000000001e-4,0.0022710000000000004
2016-08-18T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0015830000000000002,0.004749000000000001
2016-08-19T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0016610000000000001,0.0049830000000000004
2016-08-19T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.310000000000001e-4,0.0021930000000000005
2016-08-19T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.14e-4,-6.42e-4
2016-08-20T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.11e-4,-6.33e-4
2016-08-20T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.04e-4,-6.12e-4
2016-08-20T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,7.76e-4,0.002328
2016-08-21T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.0012309999999999999,0.0036929999999999997
2016-08-21T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,4.9e-4,0.00147
2016-08-21T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.98e-4,-5.939999999999999e-4
2016-08-22T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-1.96e-4,-5.88e-4
2016-08-22T12:00:00Z,XBTUSD,2000-01-01T08:00:00Z,-2.17e-4,-6.51e-4
2016-08-22T20:00:00Z,XBTUSD,2000-01-01T08:00:00Z,1.0099999999999996e-4,3.029999999999999e-4
2016-08-23T04:00:00Z,XBTUSD,2000-01-01T08:00:00Z,0.001095,0.003285
